nominstallation,codeeicresourceobject,codeiris,commune,epci,departement,region,dateraccordement,datemiseenservice,datedebutversion,postesource,tensionraccordement,moderaccordement,combustible,combustiblessecondaires,technologie,typestockage,puismaxinstallee,puismaxrac,nbgroupes,regime,gestionnaire
Confidentiel,17W000000498871V,20570000,Beaurevoir,CC du Pays du Vermandois,Aisne,Hauts-de-France,11/12/2018,11/12/2018,21/04/2021,BOHAI,HTA,Direct,,,TERRESTRE,,13800.0,13800.0,1.0,En service,Enedis
Confidentiel,17W0000004923628,20570000,Beaurevoir,CC du Pays du Vermandois,Aisne,Hauts-de-France,20/09/2018,20/09/2018,26/04/2021,CAUDR,HTA,Direct,,,TERRESTRE,,10350.0,10350.0,1.0,En service,Enedis
Confidentiel,17W0000000454379,20570000,Beaurevoir,CC du Pays du Vermandois,Aisne,Hauts-de-France,05/03/2013,05/03/2013,24/03/2022,BOHAI,HTA,Direct,,,TERRESTRE,,8000.0,7980.0,1.0,En service,Enedis
Confidentiel,17W000000057107E,20570000,Beaurevoir,CC du Pays du Vermandois,Aisne,Hauts-de-France,01/05/2009,01/05/2009,28/11/2018,BOHAI,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
ONZE MUIDS 3,17W0000004271511,20700000,Bernot,CC Thiérache Sambre et Oise,Aisne,Hauts-de-France,11/05/2016,11/05/2016,31/03/2022,GAUC5,HTA,Direct,,,TERRESTRE,,10110.0,10110.0,1.0,En service,Enedis
ONZE MUIDS 1 (HAUTEVILLE 3 N 1),17W000000080122Z,20700000,Bernot,CC Thiérache Sambre et Oise,Aisne,Hauts-de-France,09/05/2016,09/05/2016,26/03/2022,GAUC5,HTA,Direct,,,TERRESTRE,,10110.0,10110.0,1.0,En service,Enedis
Confidentiel,17W000000425888Y,20700000,Bernot,CC Thiérache Sambre et Oise,Aisne,Hauts-de-France,26/04/2016,26/04/2016,01/07/2019,NOYAL,HTA,Direct,,,TERRESTRE,,10110.0,10110.0,1.0,En service,Enedis
Confidentiel,17W000000494970C,,Boncourt,CC de la Champagne Picarde,Aisne,Hauts-de-France,25/10/2018,25/10/2018,21/01/2019,LISLE,HTA,Direct,,,TERRESTRE,,4700.0,4700.0,2.0,En service,Enedis
Confidentiel,17W000000460570T,,Braine,CC du Val de l'Aisne,Aisne,Hauts-de-France,27/10/2017,27/10/2017,01/11/2021,FISME,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
ENERTRAG AISNE II SCS D ANGUILCOURT,17W000000041842K,21230000,Brissay-Choigny,CC du Val de l'Oise,Aisne,Hauts-de-France,29/02/2016,29/02/2016,22/03/2021,RIBEM,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000000052481F,21240000,Brissy-Hamégicourt,CC du Val de l'Oise,Aisne,Hauts-de-France,01/10/2008,01/10/2008,29/04/2022,RIBEM,HTA,Direct,,,TERRESTRE,,6000.0,6000.0,1.0,En service,Enedis
Confidentiel,17W0000000547164,21600000,Chaourse,CC des Portes de la Thiérache,Aisne,Hauts-de-France,23/01/2015,23/01/2015,22/03/2021,MARLE,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,1.0,En service,Enedis
Confidentiel,17W000000060348L,21600000,Chaourse,CC des Portes de la Thiérache,Aisne,Hauts-de-France,23/01/2015,23/01/2015,22/03/2021,MARLE,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,1.0,En service,Enedis
Confidentiel,17W0000004213686,,Charly-sur-Marne,CC du Canton de Charly-sur-Marne,Aisne,Hauts-de-France,01/06/2009,01/06/2009,16/05/2022,CHAR6,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W0000000461928,21630000,Charly-sur-Marne,CC du Canton de Charly-sur-Marne,Aisne,Hauts-de-France,01/06/2009,01/06/2009,16/05/2022,CHAR6,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
CEMAZ,17W0000009334256,21690000,Châtillon-lès-Sons,CC du Pays de la Serre,Aisne,Hauts-de-France,05/09/2019,05/09/2019,12/02/2021,CONCO,HTA,Direct,,,TERRESTRE,,12800.0,12800.0,1.0,En service,Enedis
Confidentiel,17W000001435810K,21920000,Chouy,CC Retz-en-Valois,Aisne,Hauts-de-France,07/10/2022,07/10/2022,07/10/2022,CHOUY,HTA,Direct,,,TERRESTRE,,13800.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000001410431S,22210000,Coupru,CC du Canton de Charly-sur-Marne,Aisne,Hauts-de-France,17/08/2022,17/08/2022,17/08/2022,NOGEN,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000000147723S,22430000,Crouy,CA GrandSoissons Agglomération,Aisne,Hauts-de-France,23/01/2017,23/01/2017,12/12/2022,SOISS,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W0000004959804,22460000,Cugny,CA du Saint-Quentinois,Aisne,Hauts-de-France,01/02/2019,01/02/2019,14/04/2022,SINCE,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000000439936N,22640000,Dizy-le-Gros,CC des Portes de la Thiérache,Aisne,Hauts-de-France,27/10/2017,27/10/2017,27/10/2017,LISLE,HTA,Direct,,,TERRESTRE,,11750.0,11750.0,1.0,En service,Enedis
Confidentiel,17W000000382361N,22640000,Dizy-le-Gros,CC des Portes de la Thiérache,Aisne,Hauts-de-France,18/11/2015,18/11/2015,17/08/2018,LISLE,HTA,Direct,,,TERRESTRE,,16000.0,16000.0,1.0,En service,Enedis
Confidentiel,17W000000461182X,22810000,L'Épine-aux-Bois,CC du Canton de Charly-sur-Marne,Aisne,Hauts-de-France,23/02/2018,23/02/2018,21/04/2021,MTMIR,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W000000461267P,22810000,L'Épine-aux-Bois,CC du Canton de Charly-sur-Marne,Aisne,Hauts-de-France,15/02/2018,15/02/2018,21/04/2021,MTMIR,HTA,Direct,,,TERRESTRE,,10000.0,8000.0,1.0,En service,Enedis
Confidentiel,17W000000382489Y,22870000,Essigny-le-Grand,CC du Val de l'Oise,Aisne,Hauts-de-France,26/07/2017,26/07/2017,14/02/2018,GAUC5,HTA,Direct,,,TERRESTRE,,9510.0,9510.0,1.0,En service,Enedis
Confidentiel,17W000000054798D,22870000,Essigny-le-Grand,CC du Val de l'Oise,Aisne,Hauts-de-France,04/07/2017,04/07/2017,18/05/2022,BXTO5,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W000000082170E,23060000,La Ferté-Chevresis,CC du Val de l'Oise,Aisne,Hauts-de-France,05/09/2017,05/09/2017,05/09/2017,RIBEM,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
MTVARE01 - ADP 01 DE LA FERME EOLIENNE DE MONT-VARIN,17W000001435307T,23230000,Fontaine-Uterte,CC du Pays du Vermandois,Aisne,Hauts-de-France,02/08/2022,01/09/2022,01/09/2022,MTVAR,225 kV,DIRECT,,,TERRESTRE,,28800.0,28800.0,19.0,En service,RTE
Confidentiel,17W000000426665C,23340000,Fresnoy-le-Grand,CC du Pays du Vermandois,Aisne,Hauts-de-France,12/11/2014,12/11/2014,01/07/2020,BOHAI,HTA,Direct,,,TERRESTRE,,13800.0,13800.0,2.0,En service,Enedis
ENERTRAG AISNE VII GOUDELENCOURT 2,17W0000004923482,23500000,Goudelancourt-lès-Pierrepont,CC de la Champagne Picarde,Aisne,Hauts-de-France,05/11/2018,05/11/2018,19/04/2022,MARLE,HTA,Direct,,,TERRESTRE,,7200.0,7200.0,1.0,En service,Enedis
Confidentiel,17W0000004969338,23500000,Goudelancourt-lès-Pierrepont,CC de la Champagne Picarde,Aisne,Hauts-de-France,20/11/2018,20/11/2018,22/03/2021,MARLE,HTA,Direct,,,TERRESTRE,,9600.0,9600.0,1.0,En service,Enedis
Confidentiel,17W000000166195K,,Lehaucourt,CC du Pays du Vermandois,Aisne,Hauts-de-France,15/10/2007,15/10/2007,22/06/2021,SSJEA,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,5.0,En service,Enedis
AERODIS,17W0000004235191,23740000,Lehaucourt,CC du Pays du Vermandois,Aisne,Hauts-de-France,01/11/2006,01/11/2006,11/08/2021,SSJEA,HTA,Direct,,,TERRESTRE,,9200.0,10000.0,4.0,En service,Enedis
Confidentiel,17W000000987814J,23750000,Hautevesnes,CA de la Région de Château-Thierry,Aisne,Hauts-de-France,01/09/2008,01/09/2008,03/06/2022,CHOUY,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000000053954U,23760000,Hauteville,CC Thiérache Sambre et Oise,Aisne,Hauts-de-France,01/07/2009,01/07/2009,01/11/2022,NOYAL,HTA,Direct,,,TERRESTRE,,13500.0,12500.0,1.0,En service,Enedis
Confidentiel,17W000000416923M,23760000,Hauteville,CC Thiérache Sambre et Oise,Aisne,Hauts-de-France,01/02/2009,01/02/2009,25/01/2022,NOYAL,HTA,Direct,,,,,10800.0,10800.0,1.0,En service,Enedis
Confidentiel,17W000000074861K,23760000,Hauteville,CC Thiérache Sambre et Oise,Aisne,Hauts-de-France,01/03/2009,01/03/2009,01/11/2022,NOYAL,HTA,Direct,,,TERRESTRE,,13500.0,12500.0,,En service,Enedis
Confidentiel,17W0000010166627,23850000,Housset,CC de la Thiérache du Centre,Aisne,Hauts-de-France,04/11/2020,04/11/2020,04/11/2020,NOYAL,HTA,Direct,,,TERRESTRE,,10800.0,10800.0,1.0,En service,Enedis
Confidentiel,17W000001016713G,23850000,Housset,CC de la Thiérache du Centre,Aisne,Hauts-de-France,04/11/2020,04/11/2020,04/11/2020,NOYAL,HTA,Direct,,,TERRESTRE,,15200.0,14400.0,1.0,En service,Enedis
Confidentiel,17W000000951217B,23850000,Housset,CC de la Thiérache du Centre,Aisne,Hauts-de-France,19/11/2019,19/11/2019,01/10/2020,CONCO,HTA,Direct,,,TERRESTRE,,14400.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000001685769L,23860000,Iron,CC Thiérache Sambre et Oise,Aisne,Hauts-de-France,26/11/2015,26/11/2015,01/11/2022,BOUE,HTA,Direct,,,TERRESTRE,,8976.0,8976.0,1.0,En service,Enedis
Confidentiel,17W000000053974O,23860000,Iron,CC Thiérache Sambre et Oise,Aisne,Hauts-de-France,30/10/2014,30/10/2014,26/03/2018,BOUE,HTA,Direct,,,TERRESTRE,,12000.0,11968.0,1.0,En service,Enedis
Confidentiel,17W000001685771Y,,Iron,CC Thiérache Sambre et Oise,Aisne,Hauts-de-France,27/11/2015,27/11/2015,01/11/2022,BOUE,HTA,Direct,,,TERRESTRE,,8976.0,8976.0,1.0,En service,Enedis
Confidentiel,17W000000428337J,23860000,Iron,CC Thiérache Sambre et Oise,Aisne,Hauts-de-France,30/10/2014,30/10/2014,01/08/2019,BOUE,HTA,Direct,,,TERRESTRE,,12000.0,11968.0,1.0,En service,Enedis
Confidentiel,17W000000499879A,24030000,Landifay-et-Bertaignemont,CC de la Thiérache du Centre,Aisne,Hauts-de-France,12/12/2018,12/12/2018,22/06/2021,THIE9,HTA,Direct,,,TERRESTRE,,13200.0,13200.0,1.0,En service,Enedis
Confidentiel,17W000000492237B,24090000,Lappion,CC de la Champagne Picarde,Aisne,Hauts-de-France,14/09/2018,14/09/2018,19/09/2018,LISLE,HTA,Direct,,,TERRESTRE,,2260.0,2200.0,1.0,En service,Enedis
Confidentiel,17W0000013656351,24110000,Latilly,CA de la Région de Château-Thierry,Aisne,Hauts-de-France,18/01/2022,18/01/2022,27/04/2022,CHOUY,HTA,Direct,,,TERRESTRE,,11960.0,11960.0,1.0,En service,Enedis
Confidentiel,17W0000009492726,24160000,Lemé,CC de la Thiérache du Centre,Aisne,Hauts-de-France,06/11/2019,06/11/2019,26/05/2021,CONCO,HTA,Direct,,,TERRESTRE,,16000.0,16000.0,1.0,En service,Enedis
Confidentiel,17W0000000465532,,Lislet,CC des Portes de la Thiérache,Aisne,Hauts-de-France,01/10/2008,01/10/2008,24/07/2018,LISLE,HTA,Direct,,,TERRESTRE,,10850.0,10850.0,6.0,En service,Enedis
Confidentiel,17W000000046749M,24330000,Lislet,CC des Portes de la Thiérache,Aisne,Hauts-de-France,02/04/2007,02/04/2007,24/03/2022,LISLE,HTA,Direct,,,TERRESTRE,,10850.0,10850.0,6.0,En service,Enedis
SECE. TB SCS DE LY-FONTAINE,17W000000054784O,24460000,Ly-Fontaine,CC du Val de l'Oise,Aisne,Hauts-de-France,08/12/2014,08/12/2014,11/03/2021,BXTO5,HTA,Direct,,,TERRESTRE,,9200.0,9200.0,1.0,En service,Enedis
Confidentiel,17W000000090829O,24540000,La Malmaison,CC de la Champagne Picarde,Aisne,Hauts-de-France,06/10/2016,06/10/2016,30/11/2022,GUIGN,HTA,Direct,,,TERRESTRE,,13800.0,13800.0,1.0,En service,Enedis
Confidentiel,17W000000043698S,24680000,Marle,CC du Pays de la Serre,Aisne,Hauts-de-France,10/06/2016,10/06/2016,19/04/2021,MARLE,HTA,Direct,,,TERRESTRE,,11500.0,11500.0,1.0,En service,Enedis
Confidentiel,17W000000923787F,24680000,Marle,CC du Pays de la Serre,Aisne,Hauts-de-France,24/06/2019,24/06/2019,01/04/2020,CONCO,HTA,Direct,,,TERRESTRE,,7050.0,7050.0,1.0,En service,Enedis
Confidentiel,17W000000425723T,24680000,Marle,CC du Pays de la Serre,Aisne,Hauts-de-France,10/06/2016,10/06/2016,19/04/2021,MARLE,HTA,Direct,,,TERRESTRE,,9200.0,9200.0,1.0,En service,Enedis
Confidentiel,17W000000927377E,,Marle,CC du Pays de la Serre,Aisne,Hauts-de-France,24/06/2019,24/06/2019,01/07/2019,CONCO,HTA,Direct,,,TERRESTRE,,7050.0,7050.0,1.0,En service,Enedis
Confidentiel,17W000000043259H,24730000,Mayot,CA Chauny-Tergnier-La Fère,Aisne,Hauts-de-France,14/12/2015,14/12/2015,15/07/2022,BXTO5,HTA,Direct,,,TERRESTRE,,12500.0,12500.0,1.0,En service,Enedis
Confidentiel,17W000000422736Z,24730000,Mayot,CA Chauny-Tergnier-La Fère,Aisne,Hauts-de-France,06/11/2015,06/11/2015,15/07/2022,BXTO5,HTA,Direct,,,TERRESTRE,,15000.0,15000.0,1.0,En service,Enedis
Confidentiel,17W000000978086R,25000000,Montbrehain,CC du Pays du Vermandois,Aisne,Hauts-de-France,11/08/2020,11/08/2020,12/12/2022,GAUC5,HTA,Direct,,,TERRESTRE,,6600.0,6600.0,1.0,En service,Enedis
Confidentiel,17W000000932914X,25030000,Mont-d'Origny,CC du Val de l'Oise,Aisne,Hauts-de-France,18/09/2019,18/09/2019,14/03/2022,THIE9,HTA,Direct,,,TERRESTRE,,10800.0,10800.0,1.0,En service,Enedis
Confidentiel,17W000000953308Z,,Mont-d'Origny,CC du Val de l'Oise,Aisne,Hauts-de-France,03/12/2019,03/12/2019,03/06/2022,THIE9,HTA,Direct,,,TERRESTRE,,13600.0,13800.0,1.0,En service,Enedis
Confidentiel,17W0000004141863,25190000,Montloué,CC des Portes de la Thiérache,Aisne,Hauts-de-France,01/07/2009,01/07/2009,12/07/2022,LISLE,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,1.0,En service,Enedis
Confidentiel,17W000000055058B,25190000,Montloué,CC des Portes de la Thiérache,Aisne,Hauts-de-France,01/06/2007,01/06/2007,21/11/2022,LISLE,HTA,Direct,,,TERRESTRE,,4600.0,4600.0,2.0,En service,Enedis
Confidentiel,17W000001445986E,25430000,Neuilly-Saint-Front,CA de la Région de Château-Thierry,Aisne,Hauts-de-France,25/11/2016,25/11/2016,22/12/2022,NOGEN,HTA,Direct,,,TERRESTRE,,10250.0,10250.0,1.0,En service,Enedis
MONNES ENERGIES (NEUILLY2),17W0000003842586,25430000,Neuilly-Saint-Front,CA de la Région de Château-Thierry,Aisne,Hauts-de-France,23/11/2016,23/11/2016,28/04/2022,CHOUY,HTA,Direct,,,TERRESTRE,,6000.0,6000.0,1.0,En service,Enedis
Confidentiel,17W000001010582Z,25450000,La Neuville-Bosmont,CC du Pays de la Serre,Aisne,Hauts-de-France,01/10/2020,01/10/2020,03/06/2022,MANO5,HTA,Direct,,,TERRESTRE,,12300.0,12300.0,1.0,En service,Enedis
Confidentiel,17W000000933822X,25520000,Neuvillette,CC du Val de l'Oise,Aisne,Hauts-de-France,18/09/2019,18/09/2019,14/03/2022,THIE9,HTA,Direct,,,TERRESTRE,,9900.0,9900.0,1.0,En service,Enedis
Confidentiel,17W000000932934R,25520000,Neuvillette,CC du Val de l'Oise,Aisne,Hauts-de-France,18/09/2019,18/09/2019,11/03/2022,THIE9,HTA,Direct,,,TERRESTRE,,10800.0,10800.0,1.0,En service,Enedis
Confidentiel,17W0000004946113,25530000,Nizy-le-Comte,CC de la Champagne Picarde,Aisne,Hauts-de-France,05/10/2018,05/10/2018,31/10/2018,LISLE,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000001445946Q,25590000,Nouvion-et-Catillon,CC du Pays de la Serre,Aisne,Hauts-de-France,08/11/2022,08/11/2022,08/11/2022,RIBEM,HTA,Direct,,,TERRESTRE,,12855.0,11880.0,1.0,En service,Enedis
Confidentiel,17W000001445948M,25600000,Nouvion-le-Comte,CC du Pays de la Serre,Aisne,Hauts-de-France,08/11/2022,08/11/2022,08/11/2022,RIBEM,HTA,Direct,,,TERRESTRE,,12000.0,11880.0,1.0,En service,Enedis
Confidentiel,17W000001445947O,25600000,Nouvion-le-Comte,CC du Pays de la Serre,Aisne,Hauts-de-France,08/11/2022,08/11/2022,08/11/2022,,HTA,Direct,,,TERRESTRE,,7920.0,7920.0,1.0,En service,Enedis
Confidentiel,17W000000910364R,25690000,Oisy,CC Thiérache Sambre et Oise,Aisne,Hauts-de-France,11/02/2019,11/02/2019,18/05/2022,BOUE,HTA,Direct,,,TERRESTRE,,6900.0,6900.0,1.0,En service,Enedis
Confidentiel,17W000000499871Q,25690000,Oisy,CC Thiérache Sambre et Oise,Aisne,Hauts-de-France,19/12/2018,19/12/2018,18/05/2022,BOUE,HTA,Direct,,,TERRESTRE,,13200.0,13200.0,1.0,En service,Enedis
Confidentiel,17W0000001472435,25710000,Omissy,CA du Saint-Quentinois,Aisne,Hauts-de-France,01/05/2008,01/05/2008,02/10/2018,SSJEA,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,6.0,En service,Enedis
Confidentiel,17W000000949494P,,Origny-Sainte-Benoite,CC du Val de l'Oise,Aisne,Hauts-de-France,03/12/2019,03/12/2019,03/06/2022,THIE9,HTA,Direct,,,TERRESTRE,,10200.0,10350.0,1.0,En service,Enedis
Confidentiel,17W0000009545838,25750000,Origny-Sainte-Benoite,CC du Val de l'Oise,Aisne,Hauts-de-France,03/12/2019,03/12/2019,03/06/2022,THIE9,HTA,Direct,,,TERRESTRE,,13800.0,13800.0,1.0,En service,Enedis
PONTRU 1,17W000000433037D,26150000,Pontruet,CC du Pays du Vermandois,Aisne,Hauts-de-France,06/12/2012,06/12/2012,17/03/2022,SSJEA,HTA,Direct,,,TERRESTRE,,12000.0,11940.0,1.0,En service,Enedis
L ENSINET 2,17W000000476807P,26180000,Prémont,CC du Pays du Vermandois,Aisne,Hauts-de-France,05/06/2018,05/06/2018,19/10/2022,CATEA,HTA,Direct,,,TERRESTRE,,13800.0,13800.0,1.0,En service,Enedis
Confidentiel,17W000000476782F,26180000,Prémont,CC du Pays du Vermandois,Aisne,Hauts-de-France,05/06/2018,05/06/2018,18/11/2022,CATEA,HTA,Direct,,,TERRESTRE,,13800.0,13800.0,1.0,En service,Enedis
Confidentiel,17W000000476031N,26180000,Prémont,CC du Pays du Vermandois,Aisne,Hauts-de-France,05/06/2018,05/06/2018,29/11/2022,CATEA,HTA,Direct,,,TERRESTRE,,10350.0,10350.0,1.0,En service,Enedis
CENTRALE EOLIENNE DE L OSIERE,17W000000390332Y,26220000,Priez,CA de la Région de Château-Thierry,Aisne,Hauts-de-France,12/07/2017,12/07/2017,12/07/2017,NOGEN,HTA,Direct,,,TERRESTRE,,14000.0,14000.0,1.0,En service,Enedis
EOLIENNES DE CLANLIEU 1,17W000000476805T,26290000,Puisieux-et-Clanlieu,CC de la Thiérache du Centre,Aisne,Hauts-de-France,02/08/2018,02/08/2018,18/01/2022,CONCO,HTA,Direct,,,TERRESTRE,,6600.0,6600.0,1.0,En service,Enedis
EOLIENNES DE CLANLIEU 2,17W000000476950K,26290000,Puisieux-et-Clanlieu,CC de la Thiérache du Centre,Aisne,Hauts-de-France,02/08/2018,02/08/2018,18/01/2022,CONCO,HTA,Direct,,,TERRESTRE,,6600.0,6600.0,1.0,En service,Enedis
Confidentiel,17W000001391727Z,26360000,Regny,CC du Val de l'Oise,Aisne,Hauts-de-France,28/06/2022,28/06/2022,28/06/2022,CONCO,HTA,Direct,,,TERRESTRE,,12000.0,9900.0,1.0,En service,Enedis
Confidentiel,17W0000013917252,26360000,Regny,CC du Val de l'Oise,Aisne,Hauts-de-France,28/06/2022,28/06/2022,28/06/2022,RIBEM,HTA,Direct,,,TERRESTRE,,16000.0,13200.0,1.0,En service,Enedis
Confidentiel,17W000001391728X,26360000,Regny,CC du Val de l'Oise,Aisne,Hauts-de-France,28/06/2022,28/06/2022,28/06/2022,GAUC5,HTA,Direct,,,TERRESTRE,,3300.0,3300.0,1.0,En service,Enedis
AISNE I SCS DE REMIGNY,17W000000061328M,26390000,Remigny,CC du Val de l'Oise,Aisne,Hauts-de-France,08/12/2014,08/12/2014,11/03/2021,BXTO5,HTA,Direct,,,TERRESTRE,,9200.0,9200.0,1.0,En service,Enedis
Confidentiel,17W000001345175L,26390000,Remigny,CC du Val de l'Oise,Aisne,Hauts-de-France,19/11/2021,19/11/2021,29/03/2022,BXTO5,HTA,Direct,,,TERRESTRE,,4400.0,4400.0,1.0,En service,Enedis
Confidentiel,17W0000004225536,26480000,Ribemont,CC du Val de l'Oise,Aisne,Hauts-de-France,01/11/2008,01/11/2008,29/04/2022,RIBEM,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W000000159195B,26790000,Saint-Gengoulph,CA de la Région de Château-Thierry,Aisne,Hauts-de-France,30/05/2016,30/05/2016,16/05/2022,CHOUY,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
EOL ANDIGNY 8,17W000000461193S,26830000,Saint-Martin-Rivière,CC Thiérache Sambre et Oise,Aisne,Hauts-de-France,10/05/2018,10/05/2018,20/12/2021,CATEA,HTA,Direct,,,TERRESTRE,,3000.0,3000.0,1.0,En service,Enedis
Confidentiel,17W000000499592U,26890000,Saint-Pierremont,CC du Pays de la Serre,Aisne,Hauts-de-France,11/12/2018,11/12/2018,03/06/2022,THIE9,HTA,Direct,,,TERRESTRE,,8200.0,8200.0,1.0,En service,Enedis
Confidentiel,17W000000046237C,26910210,Saint-Quentin,CA du Saint-Quentinois,Aisne,Hauts-de-France,17/12/2009,17/12/2009,26/03/2019,SSJEA,HTA,Direct,,,TERRESTRE,,11000.0,11000.0,2.0,En service,Enedis
Confidentiel,17W0000000534941,27170000,Séry-lès-Mézières,CC du Val de l'Oise,Aisne,Hauts-de-France,01/10/2008,01/10/2008,29/04/2022,RIBEM,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,1.0,En service,Enedis
Confidentiel,17W0000000477026,27210000,Sissy,CC du Val de l'Oise,Aisne,Hauts-de-France,10/05/2017,10/05/2017,22/03/2021,GAUC5,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W000000434200N,27260000,Sommette-Eaucourt,CA du Saint-Quentinois,Aisne,Hauts-de-France,26/10/2017,26/10/2017,14/04/2022,SINCE,HTA,Direct,,,TERRESTRE,,9600.0,9600.0,1.0,En service,Enedis
Confidentiel,17W000000415908N,27430000,Le Thuel,CC des Portes de la Thiérache,Aisne,Hauts-de-France,16/10/2014,16/10/2014,02/01/2019,LISLE,HTA,Direct,,,TERRESTRE,,15000.0,15000.0,1.0,En service,Enedis
Confidentiel,17W000000048762K,27430000,Le Thuel,CC des Portes de la Thiérache,Aisne,Hauts-de-France,06/11/2014,06/11/2014,17/08/2018,LISLE,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
TUPIGE01 - ADP 01 DE LA FERME EOLIENNE DE TUPIGNY,17W000001456645T,27530000,Tupigny,CC Thiérache Sambre et Oise,Aisne,Hauts-de-France,26/08/2022,15/03/2022,26/08/2022,TUPIG,63 kV,DIRECT,,,TERRESTRE,,30000.0,30000.0,10.0,En service,RTE
Confidentiel,17W0000001635229,27560000,Urvillers,CC du Val de l'Oise,Aisne,Hauts-de-France,21/07/2017,21/07/2017,14/02/2018,GAUC5,HTA,Direct,,,TERRESTRE,,9510.0,9510.0,1.0,En service,Enedis
Confidentiel,17W000000041439P,27690000,Vaux-Andigny,CC Thiérache Sambre et Oise,Aisne,Hauts-de-France,11/12/2014,11/12/2014,01/08/2019,BOHAI,HTA,Direct,,,TERRESTRE,,21000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000000148372Q,27690000,Vaux-Andigny,CC Thiérache Sambre et Oise,Aisne,Hauts-de-France,11/12/2014,11/12/2014,21/04/2021,BOHAI,HTA,Direct,,,TERRESTRE,,21000.0,8976.0,1.0,En service,Enedis
Confidentiel,17W000001352032F,27750000,Vendeuil,CC du Val de l'Oise,Aisne,Hauts-de-France,18/11/2021,18/11/2021,29/03/2022,BXTO5,HTA,Direct,,,TERRESTRE,,4400.0,4400.0,1.0,En service,Enedis
Confidentiel,17W0000014453837,28010000,Vigneux-Hocquet,CC des Portes de la Thiérache,Aisne,Hauts-de-France,03/10/2022,03/10/2022,03/10/2022,HIRSO,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W0000014453829,28010000,Vigneux-Hocquet,CC des Portes de la Thiérache,Aisne,Hauts-de-France,03/10/2022,03/10/2022,03/10/2022,HIRSO,HTA,Direct,,,TERRESTRE,,12075.0,10800.0,1.0,En service,Enedis
Confidentiel,17W000000388832H,28020000,La Ville-aux-Bois-lès-Dizy,CC des Portes de la Thiérache,Aisne,Hauts-de-France,20/01/2016,20/01/2016,22/03/2021,LISLE,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,1.0,En service,Enedis
Confidentiel,17W000000146750U,28080000,Villeret,CC du Pays du Vermandois,Aisne,Hauts-de-France,11/02/2014,11/02/2014,21/04/2021,ROISE,HTA,Direct,,,TERRESTRE,,8200.0,3980.0,2.0,En service,Enedis
Confidentiel,17W0000004231692,28130000,Villers-le-Sec,CC du Val de l'Oise,Aisne,Hauts-de-France,01/09/2008,01/09/2008,29/04/2022,RIBEM,HTA,Direct,,,TERRESTRE,,6000.0,6000.0,1.0,En service,Enedis
Confidentiel,17W0000010042452,28190000,Vincy-Reuil-et-Magny,CC des Portes de la Thiérache,Aisne,Hauts-de-France,19/10/2020,19/10/2020,06/05/2022,LIART,HTA,Direct,,,TERRESTRE,,11000.0,11000.0,2.0,En service,Enedis
Confidentiel,17W000000049237Y,31390000,Laprugne,CA Vichy Communauté,Allier,Auvergne-Rhône-Alpes,23/12/2010,23/12/2010,01/07/2022,LIMOU,HTA,Direct,,,TERRESTRE,,4000.0,4000.0,1.0,En service,Enedis
