nominstallation,codeeicresourceobject,codeiris,commune,epci,departement,region,dateraccordement,datemiseenservice,datedebutversion,postesource,tensionraccordement,moderaccordement,combustible,combustiblessecondaires,technologie,typestockage,puismaxinstallee,puismaxraccharge,puismaxcharge,puismaxrac,puismaxinstalleedischarge,nbgroupes,regime,energiestockable,gestionnaire
COGENERATION DE L EPEULE.,17W000000413272F,595120501,Roubaix,Métropole Européenne de Lille,Nord,Hauts-de-France,01/11/2011,01/11/2011,01/12/2022,HANNA,HTA,Direct,GAZ,,,,1130.0,,,1300.0,,,En service,0.0,Enedis
Confidentiel,17W000000059186J,,Roubaix,Métropole Européenne de Lille,Nord,Hauts-de-France,18/10/2016,18/10/2016,15/12/2022,HANNA,HTA,Indirect,GAZ,,AUTRE,,2523.0,,,2523.0,,,En service,0.0,Enedis
MALTERIES FRANCO-BELGE,17W0000000456363,,Saint-Saulve,CA Valenciennes Métropole,Nord,Hauts-de-France,23/03/2000,23/03/2000,16/05/2022,VALEN,HTA,Direct,GAZ,,AUTRE,,3352.0,,,3282.0,,,En service,0.0,Enedis
Confidentiel,17W000000059724H,595600102,Seclin,Métropole Européenne de Lille,Nord,Hauts-de-France,20/10/2009,20/10/2009,13/12/2022,EPINE,HTA,Direct,GAZ,,COGENERATION A VAPEUR,,1131.0,,,1200.0,,,En service,0.0,Enedis
Confidentiel,17W000000164573O,595600101,Seclin,Métropole Européenne de Lille,Nord,Hauts-de-France,26/02/1997,26/02/1997,23/06/2021,EPINE,HTA,Direct,GAZ,,AUTRE,,6000.0,,,5265.0,,,En service,0.0,Enedis
Confidentiel,17W000000152973O,595690105,Sin-le-Noble,CA Douaisis Agglo,Nord,Hauts-de-France,01/11/2008,01/11/2008,13/12/2022,CLOCH,HTA,Direct,GAZ,,COGENERATION A VAPEUR,,3393.0,,,3295.0,,,En service,0.0,Enedis
Confidentiel,17W000000987644I,595990101,Tourcoing,Métropole Européenne de Lille,Nord,Hauts-de-France,16/10/2020,16/10/2020,27/10/2022,CROIX,BT,Direct,GAZ,,COGENERATION A COMBUSTION,,230.0,,,230.0,,,En service,0.0,Enedis
Confidentiel,17W000000056927I,595990902,Tourcoing,Métropole Européenne de Lille,Nord,Hauts-de-France,01/11/2012,01/11/2012,15/12/2022,CROIX,HTA,Direct,GAZ,,,,850.0,,,850.0,,,En service,0.0,Enedis
Confidentiel,17W0000004247967,596060203,Valenciennes,CA Valenciennes Métropole,Nord,Hauts-de-France,01/11/2008,01/11/2008,13/12/2022,VALEN,HTA,Direct,GAZ,,AUTRE,,4400.0,,,4900.0,,,En service,0.0,Enedis
Confidentiel,17W0000004332812,596480103,Wattignies,Métropole Européenne de Lille,Nord,Hauts-de-France,01/01/2009,01/01/2009,13/12/2022,WATTI,HTA,Direct,GAZ,,,,4500.0,,,4500.0,,,En service,0.0,Enedis
Confidentiel,17W0000000561841,596500403,Wattrelos,Métropole Européenne de Lille,Nord,Hauts-de-France,02/11/2008,02/11/2008,13/12/2022,WATTR,HTA,Direct,GAZ,,,,4452.0,,,4400.0,,,En service,0.0,Enedis
Confidentiel,17W000000041482O,600570404,Beauvais,CA du Beauvaisis,Oise,Hauts-de-France,01/11/2011,01/11/2011,09/11/2022,THERA,HTA,Direct,GAZ,,AUTRE,,1003.0,,,960.0,,,En service,0.0,Enedis
COGENERATION,17W000001236400B,601060000,Breuil-le-Sec,CC du Clermontois,Oise,Hauts-de-France,,01/11/2018,29/07/2022,,HTA,Indirect,,,COGENERATION A COMBUSTION,,3356.0,,,3306.0,,,En service,,SICAE Oise
COGENERATION,17W000001679648J,601060000,Breuil-le-Sec,CC du Clermontois,Oise,Hauts-de-France,01/11/2018,01/11/2018,01/11/2018,CATEN,HTA,Indirect,,,COGENERATION A COMBUSTION,,3356.0,,,3306.0,,,En service,0.0,SICAE Oise
COGENERATION,17W000000935869Y,601060000,Breuil-le-Sec,CC du Clermontois,Oise,Hauts-de-France,,01/11/2018,01/08/2020,,HTA,INDIRECT,,,COGENERATION A COMBUSTION,,3356.0,,,3306.0,,1.0,En service,,SICAE Oise
cogestar3,17W000000921866T,,Chiry-Ourscamp,CC des Deux Vallées,Oise,Hauts-de-France,06/12/2018,06/12/2018,01/12/2020,,HTA,INDIRECT,GAZ,,COGENERATION A VAPEUR,,2007.0,,,2007.0,,,En service,,LASSIGNY
COGENERATION,17W000001679737K,601500000,Chiry-Ourscamp,CC des Deux Vallées,Oise,Hauts-de-France,06/12/2018,06/12/2018,06/12/2018,,HTA,Indirect,,,COGENERATION A COMBUSTION,,1933.0,,,1933.0,,,En service,0.0,SICAE Oise
COGENERATION,17W000001237445L,601500000,Chiry-Ourscamp,CC des Deux Vallées,Oise,Hauts-de-France,,06/12/2018,29/07/2022,,HTA,Indirect,,,COGENERATION A COMBUSTION,,1933.0,,,1933.0,,,En service,,SICAE Oise
Confidentiel,17W000000041625S,601750302,Creil,CA Creil Sud Oise,Oise,Hauts-de-France,25/10/2010,25/10/2010,13/12/2022,BARR6,HTA,Direct,GAZ,,COGENERATION A VAPEUR,,5970.0,,,4949.0,,,En service,0.0,Enedis
COGENERATION LES HIRONVALLES,17W000000045281E,601750204,Creil,CA Creil Sud Oise,Oise,Hauts-de-France,01/11/2009,01/11/2009,13/12/2022,BARR6,HTA,Direct,GAZ,,AUTRE,,1003.0,,,1003.0,,,En service,0.0,Enedis
LES MARTINETS,17W000000920352S,,Montataire,CA Creil Sud Oise,Oise,Hauts-de-France,21/10/2010,16/11/2010,28/07/2022,,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,,,,3920.0,,,En service,,Régie communale du câble et d'électricité de Montataire
Confidentiel,17W0000001639783,604630301,Nogent-sur-Oise,CA Creil Sud Oise,Oise,Hauts-de-France,01/11/2011,01/11/2011,07/09/2020,BARR6,HTA,Direct,GAZ,,AUTRE,,5410.0,,,5410.0,,,En service,0.0,Enedis
CAPEYT04 - GROUPE 04 DE LA CENTRALE THERMIQUE DE CAPEY (TA3),17W100P100P1225G,606470000,Trosly-Breuil,CC des Lisières de l'Oise,Oise,Hauts-de-France,01/11/1990,01/11/1990,02/01/2012,CAPEY,63 kV,INDIRECT,GAZ,,MOTEUR A PISTON,,2000.0,,,2000.0,,1.0,En service,,RTE
CAPEYTA1 - ADP A1 DE LA CENTRALE THERMIQUE DE CAPEY,17W100P100P0541B,606470000,Trosly-Breuil,CC des Lisières de l'Oise,Oise,Hauts-de-France,01/11/1990,01/11/1990,16/10/2013,CAPEY,63 kV,INDIRECT,FIOUL,,MOTEUR A PISTON,,4800.0,,,4800.0,,3.0,En service,,RTE
CAPEYT01 - GROUPE 01 DE LA CENTRALE THERMIQUE DE CAPEY (TA2),17W100P100P1224I,606470000,Trosly-Breuil,CC des Lisières de l'Oise,Oise,Hauts-de-France,01/01/1986,01/01/1986,02/01/2012,CAPEY,63 kV,INDIRECT,GAZ,,TURBINE A VAPEUR,,6000.0,,,6000.0,,1.0,En service,,RTE
CHAUFFERIE URBAINE,17W000000083873C,610010303,Alençon,CU d'Alençon,Orne,Normandie,30/10/1998,30/10/1998,03/08/2022,CHEV6,HTA,Direct,GAZ,,AUTRE,,4060.0,,,4060.0,,,En service,0.0,Enedis
Confidentiel,17W000000492829N,610010404,Alençon,CU d'Alençon,Orne,Normandie,20/09/2018,20/09/2018,14/12/2022,ALENC,HTA,Direct,CHARBON,,TURBINE A COMBUSTION,,1960.0,,,,,,En service,0.0,Enedis
Confidentiel,17W000000494463T,610010404,Alençon,CU d'Alençon,Orne,Normandie,20/09/2018,20/09/2018,14/12/2022,ALENC,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,1960.0,,,1960.0,,,En service,0.0,Enedis
Confidentiel,17W0000004218335,610060101,Argentan,CC Argentan Intercom,Orne,Normandie,20/10/2016,20/10/2016,15/12/2022,THIOT,HTA,Indirect,GAZ,,AUTRE,,3356.0,,,3356.0,,,En service,0.0,Enedis
Confidentiel,17W000000065854I,610060101,Argentan,CC Argentan Intercom,Orne,Normandie,20/10/2016,20/10/2016,15/12/2022,THIOT,HTA,Direct,GAZ,,AUTRE,,3356.0,,,,,,En service,0.0,Enedis
Confidentiel,17W000000154792I,611690301,Flers,CA Flers Agglo,Orne,Normandie,01/11/2010,01/11/2010,13/12/2022,FLERS,HTA,Direct,GAZ,,,,1020.0,,,980.0,,,En service,0.0,Enedis
Confidentiel,17W000000492921Z,612140103,L'Aigle,CC des Pays de L'Aigle,Orne,Normandie,20/08/2018,20/08/2018,16/05/2022,AUBE,HTA,Direct,GAZ,,AUTRE,,4540.0,,,4540.0,,,En service,0.0,Enedis
Confidentiel,17W0000004299215,612930000,Mortagne-au-Perche,CC du Pays de Mortagne au Perche,Orne,Normandie,01/11/2011,01/11/2011,15/12/2022,REINI,HTA,Direct,GAZ,,AUTRE,,1040.0,,,760.0,,,En service,0.0,Enedis
VALENERG ACHIET,17W000000056235A,620050000,Achiet-le-Grand,CC du Sud-Artois,Pas-de-Calais,Hauts-de-France,01/11/1997,01/11/1997,13/12/2022,ACHIE,HTA,Direct,FIOUL,,AUTRE,,7428.0,,,7428.0,,,En service,0.0,Enedis
KEJOTO,17W0000004612521,,Arques,CA du Pays de Saint-Omer,Pas-de-Calais,Hauts-de-France,25/01/2018,25/01/2018,25/01/2018,SSOME,HTA,Direct,GAZ,,,,4400.0,,,4400.0,,,En service,0.0,Enedis
Confidentiel,17W000000461417W,620400102,Arques,CA du Pays de Saint-Omer,Pas-de-Calais,Hauts-de-France,25/01/2018,25/01/2018,10/02/2022,SSOME,HTA,Direct,GAZ,,COGENERATION A VAPEUR,,4400.0,,,,,,En service,0.0,Enedis
Confidentiel,17W000000423170H,620410201,Arras,CU d'Arras,Pas-de-Calais,Hauts-de-France,10/03/2000,10/03/2000,13/12/2022,ARRAS,HTA,Direct,GAZ,,AUTRE,,10200.0,,,10200.0,,,En service,0.0,Enedis
GAZONOR 5 D AVION,17W000000430846W,620650101,Avion,CA de Lens - Liévin,Pas-de-Calais,Hauts-de-France,07/07/2017,07/07/2017,05/08/2022,AVIO5,HTA,Direct,GAZ,,AUTRE,,3040.0,,,3040.0,,,En service,0.0,Enedis
Confidentiel,17W000000079578R,620650103,Avion,CA de Lens - Liévin,Pas-de-Calais,Hauts-de-France,07/07/2017,07/07/2017,05/08/2022,AVIO5,HTA,Direct,GAZ,,AUTRE,,3040.0,,,3040.0,,,En service,0.0,Enedis
DALKIA COGENERATION AVION,17W000000429962S,620650107,Avion,CA de Lens - Liévin,Pas-de-Calais,Hauts-de-France,04/01/2013,04/01/2013,15/12/2022,AVIO5,HTA,Direct,GAZ,,AUTRE,,2000.0,,,2000.0,,,En service,0.0,Enedis
EG NPC/AVION 2,17W0000014021034,620650101,Avion,CA de Lens - Liévin,Pas-de-Calais,Hauts-de-France,06/07/2022,06/07/2022,06/07/2022,AVIO5,HTA,Direct,GAZ,,MOTEUR A PISTON,,3120.0,,,3120.0,,,En service,0.0,Enedis
Confidentiel,17W000000059120C,621080105,Berck,CA des Deux Baies en Montreuillois,Pas-de-Calais,Hauts-de-France,15/01/1999,15/01/1999,13/12/2022,CAUDI,HTA,Direct,GAZ,,AUTRE,,2030.0,,,2030.0,,,En service,0.0,Enedis
F.ROIT01 - GROUPE 01 DE LA CENTRALE THERMIQUE DE FERME DU ROI(LA),17W100P100P3095U,621190103,Béthune,"CA de Béthune-Bruay, Artois-Lys Romane",Pas-de-Calais,Hauts-de-France,01/11/2013,01/11/2013,01/01/2016,F.ROI,90 kV,INDIRECT,GAZ,,COGENERATION A COMBUSTION,,7600.0,,,7600.0,,1.0,En service,,RTE
Confidentiel,17W0000014003986,621190101,Béthune,"CA de Béthune-Bruay, Artois-Lys Romane",Pas-de-Calais,Hauts-de-France,29/03/2022,29/03/2022,29/03/2022,ESSAR,HTA,Indirect,GAZ,,COGENERATION A COMBUSTION,,3356.0,,,3356.0,,,En service,0.0,Enedis
Confidentiel,17W000000040543Z,621190105,Béthune,"CA de Béthune-Bruay, Artois-Lys Romane",Pas-de-Calais,Hauts-de-France,01/08/1995,01/08/1995,13/12/2022,BEUVR,HTA,Direct,GAZ,,AUTRE,,1000.0,,,998.0,,,En service,0.0,Enedis
Confidentiel,17W000000042168P,,Béthune,"CA de Béthune-Bruay, Artois-Lys Romane",Pas-de-Calais,Hauts-de-France,01/11/2008,01/11/2008,21/04/2021,BEUVR,HTA,Direct,GAZ,,AUTRE,,1000.0,,,1000.0,,,En service,0.0,Enedis
Confidentiel,17W000001010318F,,Béthune,"CA de Béthune-Bruay, Artois-Lys Romane",Pas-de-Calais,Hauts-de-France,13/01/2021,13/01/2021,24/03/2021,BEUVR,BT,Direct,GAZ,,MOTEUR A PISTON,,3120.0,,,2700.0,,,En service,0.0,Enedis
Confidentiel,17W000000052236S,,Béthune,"CA de Béthune-Bruay, Artois-Lys Romane",Pas-de-Calais,Hauts-de-France,10/03/2003,10/03/2003,29/03/2022,ESSAR,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,3356.0,,,,,,En service,0.0,Enedis
Confidentiel,17W000001010852W,621190105,Béthune,"CA de Béthune-Bruay, Artois-Lys Romane",Pas-de-Calais,Hauts-de-France,05/01/2021,05/01/2021,05/08/2022,BEUVR,HTA,Direct,GAZ,,MOTEUR A PISTON,,3120.0,,,,,,En service,0.0,Enedis
NORENERGY,17W000000057031L,621390101,Blendecques,CA du Pays de Saint-Omer,Pas-de-Calais,Hauts-de-France,28/01/2002,28/01/2002,29/03/2022,SSOME,HTA,Direct,GAZ,,AUTRE,,11280.0,,,11280.0,,,En service,0.0,Enedis
Confidentiel,17W000000041159V,621600801,Boulogne-sur-Mer,CA du Boulonnais,Pas-de-Calais,Hauts-de-France,10/01/2010,10/01/2010,25/05/2022,OSTRO,HTA,Direct,GAZ,,AUTRE,,1550.0,,,1550.0,,,En service,0.0,Enedis
Confidentiel,17W0000000629136,621600302,Boulogne-sur-Mer,CA du Boulonnais,Pas-de-Calais,Hauts-de-France,22/09/2016,22/09/2016,15/12/2022,OSTRO,HTA,Direct,GAZ,,AUTRE,,874.0,,,,,,En service,0.0,Enedis
Confidentiel,17W000000973152S,,Boulogne-sur-Mer,CA du Boulonnais,Pas-de-Calais,Hauts-de-France,01/07/2020,01/07/2020,14/12/2022,OSTRO,HTA,Indirect,GAZ,,COGENERATION A VAPEUR,,874.0,,,874.0,,,En service,0.0,Enedis
Confidentiel,17W0000004187751,621930302,Calais,CA Grand Calais Terres et Mers,Pas-de-Calais,Hauts-de-France,18/10/2010,18/10/2010,13/12/2022,GAREN,HTA,Direct,GAZ,,AUTRE,,6090.0,,,6090.0,,,En service,0.0,Enedis
DALKIA COGENERATION,17W000000429854V,622040000,Campagne-lès-Hesdin,CC des 7 Vallées,Pas-de-Calais,Hauts-de-France,01/11/2012,01/11/2012,15/12/2022,HESDI,HTA,Direct,GAZ,,AUTRE,,835.0,,,835.0,,,En service,0.0,Enedis
Confidentiel,17W000001700125K,,Campagne-lès-Hesdin,CC des 7 Vallées,Pas-de-Calais,Hauts-de-France,07/04/2022,07/04/2022,07/04/2022,HESDI,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,637.0,,,637.0,,,En service,0.0,Enedis
GAZONOR DIVION,17W000000439963K,622700103,Divion,"CA de Béthune-Bruay, Artois-Lys Romane",Pas-de-Calais,Hauts-de-France,01/07/2017,01/07/2017,05/08/2022,PERNE,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,1958.0,,,1958.0,,,En service,0.0,Enedis
Confidentiel,17W000000491704B,,Harnes,CA de Lens - Liévin,Pas-de-Calais,Hauts-de-France,24/09/2018,24/09/2018,14/12/2022,VENDI,HTA,Direct,GAZ,,TURBINE A VAPEUR,,8368.0,,,8368.0,,,En service,0.0,Enedis
Confidentiel,17W0000004912863,624130103,Harnes,CA de Lens - Liévin,Pas-de-Calais,Hauts-de-France,24/09/2018,24/09/2018,14/12/2022,VENDI,HTA,Direct,GAZ,,COGENERATION A VAPEUR,,8368.0,,,,,,En service,0.0,Enedis
Confidentiel,17W0000014466254,,Helfaut,CA du Pays de Saint-Omer,Pas-de-Calais,Hauts-de-France,17/10/2022,17/10/2022,17/10/2022,SSOME,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,980.0,,,,,,En service,0.0,Enedis
COGENERATION CHH,17W0000014363001,,Helfaut,CA du Pays de Saint-Omer,Pas-de-Calais,Hauts-de-France,17/10/2022,17/10/2022,17/10/2022,SSOME,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,980.0,,,980.0,,,En service,0.0,Enedis
Confidentiel,17W000000224615E,625100201,Liévin,CA de Lens - Liévin,Pas-de-Calais,Hauts-de-France,01/11/2008,01/11/2008,13/12/2022,AVIO5,HTA,Direct,GAZ,,,,20000.0,,,2000.0,,,En service,0.0,Enedis
MAZINT01 - GROUPE 01 DE LA CENTRALE THERMIQUE DE MAZINGARBE,17W100P100P1486P,625630101,Mazingarbe,CA de Lens - Liévin,Pas-de-Calais,Hauts-de-France,01/01/1998,,02/01/2015,MAZIN,225 kV,DIRECT,GAZ,,COGENERATION A COMBUSTION,,6800.0,,,6800.0,,1.0,En service,,RTE
RESTAURANT SCOLAIRE MUNICIPAL,17W0000009815479,625700103,Méricourt,CA de Lens - Liévin,Pas-de-Calais,Hauts-de-France,10/09/2020,10/09/2020,08/04/2022,AVIO5,BT,Direct,GAZ,,TURBINE A COMBUSTION,,90.0,,,90.0,,,En service,0.0,Enedis
Confidentiel,17W000000043188E,626670103,Le Portel,CA du Boulonnais,Pas-de-Calais,Hauts-de-France,15/11/2001,15/11/2001,27/10/2022,V.VOI,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,1500.0,,,1500.0,,,En service,0.0,Enedis
COGENERATION APEI LES PAPILLONS BLANCS,17W000000997143Y,627570000,Saint-Martin-lez-Tatinghem,CA du Pays de Saint-Omer,Pas-de-Calais,Hauts-de-France,23/12/2020,23/12/2020,27/10/2022,SSOME,BT,Direct,GAZ,,COGENERATION A COMBUSTION,,48.0,,,48.0,,,En service,0.0,Enedis
Confidentiel,17W000000050534U,627640102,Saint-Nicolas,CU d'Arras,Pas-de-Calais,Hauts-de-France,03/10/2013,03/10/2013,31/07/2020,ARRAS,HTA,Direct,GAZ,,AUTRE,,1974.0,,,1974.0,,,En service,0.0,Enedis
Confidentiel,17W000000988811K,628260102,Le Touquet-Paris-Plage,CA des Deux Baies en Montreuillois,Pas-de-Calais,Hauts-de-France,14/10/2020,14/10/2020,27/10/2022,TRING,BT,Direct,GAZ,,COGENERATION A COMBUSTION,,48.0,,,48.0,,,En service,0.0,Enedis
COGENERATION GONDARDENNES,17W000000057487F,628750000,Wardrecques,CA du Pays de Saint-Omer,Pas-de-Calais,Hauts-de-France,11/01/2017,11/01/2017,15/12/2022,AIRE,HTA,Direct,GAZ,,AUTRE,,8777.0,,,,,,En service,0.0,Enedis
CARTONNERIES DE GONDARDENNES,17W000000070500Z,,Wardrecques,CA du Pays de Saint-Omer,Pas-de-Calais,Hauts-de-France,11/01/2017,11/01/2017,15/12/2022,,HTA,Indirect,GAZ,,AUTRE,,8777.0,,,8777.0,,,En service,0.0,Enedis
CHOC5T01 - GROUPE 01 DE LA CENTRALE THERMIQUE DE CHOCQUET,17W100P100P1245A,629020000,Wizernes,CA du Pays de Saint-Omer,Pas-de-Calais,Hauts-de-France,01/05/2006,,01/01/2007,CHOC5,90 kV,DIRECT,GAZ,,COGENERATION A COMBUSTION,,10300.0,,,10300.0,,1.0,En service,,RTE
SSOMET02 - GROUPE 02 DE LA CENTRALE THERMIQUE DE ST-OMER,17W100P100P1687F,629020000,Wizernes,CA du Pays de Saint-Omer,Pas-de-Calais,Hauts-de-France,01/11/1989,24/11/1989,01/01/2007,CHOC5,90 kV,DIRECT,GAZ,,COGENERATION A VAPEUR,,3000.0,,,3000.0,,1.0,En service,,RTE
CHOC5T02 - GROUPE 02 DE LA CENTRALE THERMIQUE DE CHOCQUET,17W100P100P10864,629020000,Wizernes,CA du Pays de Saint-Omer,Pas-de-Calais,Hauts-de-France,01/01/2009,01/01/2009,01/01/2009,CHOC5,90 kV,DIRECT,GAZ,,TURBINE A COMBUSTION,,2900.0,,,2900.0,,1.0,En service,,RTE
Confidentiel,17W000000166346P,630320103,Beaumont,Clermont Auvergne Métropole,Puy-de-Dôme,Auvergne-Rhône-Alpes,01/12/1999,01/12/1999,29/12/2022,PRAUL,HTA,Direct,GAZ,,,,1200.0,,,1200.0,,,En service,0.0,Enedis
Confidentiel,17W000000054890P,631131405,Clermont-Ferrand,Clermont Auvergne Métropole,Puy-de-Dôme,Auvergne-Rhône-Alpes,01/11/2000,01/11/2000,29/12/2022,LIEVE,HTA,Direct,GAZ,,,,2974.0,,,2974.0,,,En service,0.0,Enedis
COGENERATION TRELLEBORG,17W000000956090L,631132401,Clermont-Ferrand,Clermont Auvergne Métropole,Puy-de-Dôme,Auvergne-Rhône-Alpes,31/10/2019,31/10/2019,16/12/2021,C.NEY,HTA,Direct,GAZ,,,,2682.0,,,2682.0,,,En service,0.0,Enedis
COGENERATION LA GAUTHIERE,17W000000057632W,631132401,Clermont-Ferrand,Clermont Auvergne Métropole,Puy-de-Dôme,Auvergne-Rhône-Alpes,24/10/2012,24/10/2012,05/07/2021,C.NEY,HTA,Direct,GAZ,,,,1355.0,,,1490.0,,,En service,0.0,Enedis
Confidentiel,17W0000003976691,631132401,Clermont-Ferrand,Clermont Auvergne Métropole,Puy-de-Dôme,Auvergne-Rhône-Alpes,30/08/2012,30/08/2012,01/11/2015,C.NEY,HTA,Direct,GAZ,,,,1800.0,,,1390.0,,,En service,0.0,Enedis
ATELIER INDUSTRIEL AERONAUTIQUE,17W0000000546168,,Clermont-Ferrand,Clermont Auvergne Métropole,Puy-de-Dôme,Auvergne-Rhône-Alpes,01/03/2013,01/03/2013,01/04/2018,SARR5,HTA,Direct,GAZ,,,,5000.0,,,5000.0,,,En service,0.0,Enedis
TRELLEBORG INDUSTRIE,17W000000949866E,631132401,Clermont-Ferrand,Clermont Auvergne Métropole,Puy-de-Dôme,Auvergne-Rhône-Alpes,31/10/2019,31/10/2019,31/10/2019,C.NEY,HTA,Direct,GAZ,,TURBINE A COMBUSTION,,2682.0,,,,,,En service,0.0,Enedis
Confidentiel,17W000000952369K,632840103,Pont-du-Château,Clermont Auvergne Métropole,Puy-de-Dôme,Auvergne-Rhône-Alpes,23/10/2019,23/10/2019,01/04/2022,MEZEL,BT,Direct,GAZ,,COGENERATION A COMBUSTION,,230.0,,,230.0,,,En service,0.0,Enedis
CENTRALE DE THEIX,17W000000162807Z,633450000,Saint-Genès-Champanelle,Clermont Auvergne Métropole,Puy-de-Dôme,Auvergne-Rhône-Alpes,01/11/2009,01/11/2009,20/11/2018,ENVAL,HTA,Direct,,,,,3038.0,,,3038.0,,,En service,0.0,Enedis
COGÉNÉRATION ATLANTHAL,17W000001023188I,,Anglet,CA du Pays Basque,Pyrénées-Atlantiques,Nouvelle-Aquitaine,07/04/2021,07/04/2021,07/04/2021,MTBRU,BT,Indirect,GAZ,,,,230.0,,,230.0,,,En service,0.0,Enedis
COGENERATION ALLEES MARINES,17W000000997668Z,641020702,Bayonne,CA du Pays Basque,Pyrénées-Atlantiques,Nouvelle-Aquitaine,20/10/2020,20/10/2020,20/04/2021,MTBRU,BT,Direct,GAZ,,COGENERATION A COMBUSTION,,48.0,,,48.0,,,En service,0.0,Enedis
BORD6T03 - GROUPE 03 DE LA CENTRALE THERMIQUE DE BORDES,17W100P100P1201U,641380000,Bordes,CC Pays de Nay,Pyrénées-Atlantiques,Nouvelle-Aquitaine,01/01/1968,01/01/1968,01/12/2009,BORD6,63 kV,DIRECT,GAZ,,TURBINE A COMBUSTION,,500.0,,,500.0,,1.0,En service,,RTE
BORD6T06 - GROUPE 06 DE LA CENTRALE THERMIQUE DE BORDES,17W100P100P1205M,641380000,Bordes,CC Pays de Nay,Pyrénées-Atlantiques,Nouvelle-Aquitaine,01/01/1976,01/01/1976,01/12/2009,BORD6,63 kV,DIRECT,GAZ,,TURBINE A COMBUSTION,,800.0,,,800.0,,1.0,En service,,RTE
BORD6T08 - GROUPE 08 DE LA CENTRALE THERMIQUE DE BORDES,17W100P100P1208G,641380000,Bordes,CC Pays de Nay,Pyrénées-Atlantiques,Nouvelle-Aquitaine,01/01/1993,,01/01/2006,BORD6,63 kV,DIRECT,GAZ,,COGENERATION A VAPEUR,,1200.0,,,1200.0,,1.0,En service,,RTE
BORD6T07 - GROUPE 07 DE LA CENTRALE THERMIQUE DE BORDES,17W100P100P1207I,641380000,Bordes,CC Pays de Nay,Pyrénées-Atlantiques,Nouvelle-Aquitaine,01/01/1993,,01/12/2009,BORD6,63 kV,DIRECT,GAZ,,TURBINE A COMBUSTION,,800.0,,,800.0,,1.0,En service,,RTE
BORD6T01 - GROUPE 01 DE LA CENTRALE THERMIQUE DE BORDES,17W100P100P1199S,641380000,Bordes,CC Pays de Nay,Pyrénées-Atlantiques,Nouvelle-Aquitaine,01/01/1968,01/01/1968,01/12/2009,BORD6,63 kV,DIRECT,GAZ,,TURBINE A COMBUSTION,,500.0,,,500.0,,1.0,En service,,RTE
BORD6T02 - GROUPE 02 DE LA CENTRALE THERMIQUE DE BORDES,17W100P100P1200W,641380000,Bordes,CC Pays de Nay,Pyrénées-Atlantiques,Nouvelle-Aquitaine,01/01/1968,01/01/1968,01/12/2009,BORD6,63 kV,DIRECT,GAZ,,TURBINE A COMBUSTION,,500.0,,,500.0,,1.0,En service,,RTE
BORD6T05 - GROUPE 05 DE LA CENTRALE THERMIQUE DE BORDES,17W100P100P1203Q,641380000,Bordes,CC Pays de Nay,Pyrénées-Atlantiques,Nouvelle-Aquitaine,01/01/1976,01/01/1976,01/12/2009,BORD6,63 kV,DIRECT,GAZ,,TURBINE A COMBUSTION,,800.0,,,800.0,,1.0,En service,,RTE
VERMILION Cluster 6,17W000001481165D,,Cadillon,CC du Nord Est Béarn,Pyrénées-Atlantiques,Nouvelle-Aquitaine,20/11/2020,20/11/2020,20/11/2020,MAUBO,HTA,Direct,GAZ,,TURBINE A COMBUSTION,,390.0,,,,,,En service,0.0,Enedis
LACQ5T07 - GROUPE 07 DE LA CENTRALE THERMIQUE DE LACQ,17W0000004958484,643000000,Lacq,CC de Lacq-Orthez,Pyrénées-Atlantiques,Nouvelle-Aquitaine,01/11/2018,01/11/2018,01/11/2018,LACQ5,63 kV,DIRECT,GAZ,,COGENERATION A VAPEUR,,4480.0,,,4480.0,,1.0,En service,,RTE
LACQ5T10 - GROUPE 10 DE LA CENTRALE THERMIQUE DE LACQ,17W0000004958492,643000000,Lacq,CC de Lacq-Orthez,Pyrénées-Atlantiques,Nouvelle-Aquitaine,01/11/2018,01/11/2018,01/11/2018,LACQ5,63 kV,DIRECT,GAZ,,COGENERATION A VAPEUR,,4480.0,,,4480.0,,1.0,En service,,RTE
LACQ5T03 - GROUPE 03 DE LA CENTRALE THERMIQUE DE LACQ,17W100P100P14509,643000000,Lacq,CC de Lacq-Orthez,Pyrénées-Atlantiques,Nouvelle-Aquitaine,01/01/1981,01/01/1981,01/01/2006,LACQ5,63 kV,DIRECT,GAZ,,TURBINE A VAPEUR,,18500.0,,,18500.0,,1.0,En service,,RTE
LACQ5T04 - GROUPE 04 DE LA CENTRALE THERMIQUE DE LACQ,17W100P100P14517,643000000,Lacq,CC de Lacq-Orthez,Pyrénées-Atlantiques,Nouvelle-Aquitaine,01/04/1995,,01/01/2006,LACQ5,63 kV,DIRECT,GAZ,,TURBINE A VAPEUR,,20900.0,,,20900.0,,1.0,En service,,RTE
